Vendor ID,Invoice Date,Payment Amount,Vendor Category,Vendor Location,Due Date,Payment Terms,delay_days,Payment Date,is_delayed,Historical Payment Behavior
V082,2023-02-25,49914,Raw Materials,Asia,2023-03-24,27,14,2023-04-07,1,9.75
V082,2023-02-28,20049,Services,Asia,2023-05-23,84,11,2023-06-03,1,10.6
V082,2023-03-01,38350,Raw Materials,US,2023-06-15,106,8,2023-06-23,1,10.666666666666666
V082,2023-03-08,16010,Raw Materials,EU,2023-04-29,52,12,2023-05-11,1,10.285714285714286
V082,2023-03-13,898,Services,US,2023-04-13,31,11,2023-04-24,1,10.5
V082,2023-03-25,71013,Technology,EU,2023-05-30,66,12,2023-06-11,1,10.555555555555555
V082,2023-03-28,70997,Raw Materials,EU,2023-07-04,98,11,2023-07-15,1,10.7
V082,2023-04-01,69542,Technology,Africa,2023-05-30,59,13,2023-06-12,1,10.727272727272727
V082,2023-04-05,43079,Technology,Asia,2023-04-30,25,14,2023-05-14,1,10.916666666666666
V082,2023-04-12,12565,Raw Materials,US,2023-06-16,65,10,2023-06-26,1,11.153846153846153
V082,2023-04-27,19827,Logistics,EU,2023-05-24,27,16,2023-06-09,1,11.071428571428571
V082,2023-05-16,12349,Raw Materials,Africa,2023-07-14,59,13,2023-07-27,1,11.4
V082,2023-05-18,16914,Services,EU,2023-09-12,117,7,2023-09-19,1,11.5
V082,2023-05-28,48016,Technology,US,2023-08-15,79,11,2023-08-26,1,11.235294117647058
V082,2023-06-12,31167,Logistics,US,2023-10-09,119,8,2023-10-17,1,11.222222222222221
V082,2023-06-25,17668,Logistics,Asia,2023-09-07,74,13,2023-09-20,1,11.052631578947368
V082,2023-07-12,40894,Services,EU,2023-09-16,66,12,2023-09-28,1,11.15
V082,2023-07-15,47430,Raw Materials,Africa,2023-09-28,75,13,2023-10-11,1,11.19047619047619
V082,2023-07-17,45838,Services,Africa,2023-10-17,92,10,2023-10-27,1,11.272727272727273
V082,2023-07-21,13965,Technology,US,2023-09-16,57,12,2023-09-28,1,11.217391304347826
V082,2023-07-29,67831,Technology,US,2023-10-29,92,10,2023-11-08,1,11.25
V082,2023-08-16,29609,Raw Materials,Asia,2023-10-04,49,13,2023-10-17,1,11.2
V082,2023-09-11,35956,Raw Materials,EU,2023-10-14,33,15,2023-10-29,1,11.26923076923077
V082,2023-09-13,30771,Raw Materials,Asia,2023-10-02,19,15,2023-10-17,1,11.407407407407407
V082,2023-09-15,18324,Services,US,2023-09-24,9,16,2023-10-10,1,11.535714285714286
V082,2023-09-17,16933,Logistics,Africa,2023-11-06,50,14,2023-11-20,1,11.689655172413794
V082,2023-10-20,33761,Services,EU,2023-12-11,52,13,2023-12-24,1,11.766666666666667
V082,2023-11-04,590,Services,US,2024-01-18,75,8,2024-01-26,1,11.806451612903226
V082,2023-11-05,61261,Technology,Asia,2024-01-06,62,12,2024-01-18,1,11.6875
V082,2023-11-12,70163,Technology,Africa,2024-01-22,71,11,2024-02-02,1,11.696969696969697
V082,2023-11-16,74978,Logistics,EU,2024-01-20,65,11,2024-01-31,1,11.676470588235293
V082,2023-12-04,43470,Technology,EU,2024-01-08,35,14,2024-01-22,1,11.657142857142857
V082,2023-12-07,10530,Technology,Asia,2024-02-01,56,12,2024-02-13,1,11.722222222222221
V082,2023-12-10,12111,Services,US,2023-12-26,16,14,2024-01-09,1,11.72972972972973
V082,2023-12-14,27733,Logistics,US,2024-02-20,68,12,2024-03-03,1,11.789473684210526
V082,2023-12-23,6070,Technology,Asia,2024-03-26,94,9,2024-04-04,1,11.794871794871796
V082,2023-12-25,28114,Logistics,Asia,2024-01-17,23,17,2024-02-03,1,11.725
V082,2023-12-25,6840,Technology,EU,2024-02-14,51,10,2024-02-24,1,11.853658536585366
V082,2024-01-08,72666,Raw Materials,EU,2024-03-25,77,11,2024-04-05,1,11.80952380952381
V082,2024-01-18,34364,Technology,Asia,2024-02-21,34,13,2024-03-05,1,11.790697674418604
V082,2024-02-20,64097,Technology,Asia,2024-04-24,64,11,2024-05-05,1,11.818181818181818
V082,2024-03-09,49874,Logistics,Africa,2024-06-05,88,14,2024-06-19,1,11.8
V082,2024-03-18,43181,Logistics,Africa,2024-07-08,112,10,2024-07-18,1,11.847826086956522
V082,2024-03-23,9229,Services,EU,2024-07-04,103,8,2024-07-12,1,11.808510638297872
V082,2024-03-25,40365,Technology,US,2024-05-09,45,12,2024-05-21,1,11.729166666666666
V082,2024-03-27,47321,Logistics,Africa,2024-04-05,9,18,2024-04-23,1,11.73469387755102
V082,2024-03-28,23331,Logistics,US,2024-06-12,76,10,2024-06-22,1,11.86
V082,2024-04-04,51718,Technology,EU,2024-05-31,57,13,2024-06-13,1,11.823529411764707
V082,2024-04-04,16964,Services,Africa,2024-07-21,108,8,2024-07-29,1,11.846153846153847
V082,2024-04-20,54976,Technology,EU,2024-07-20,91,8,2024-07-28,1,11.773584905660377
V082,2024-04-23,26989,Technology,US,2024-08-20,119,9,2024-08-29,1,11.703703703703704
V082,2024-04-25,9765,Technology,US,2024-07-05,71,11,2024-07-16,1,11.654545454545454
V082,2024-05-02,37115,Services,EU,2024-07-20,79,10,2024-07-30,1,11.642857142857142
V082,2024-05-06,51641,Services,EU,2024-05-25,19,12,2024-06-06,1,11.614035087719298
V082,2024-05-13,48119,Technology,Africa,2024-07-16,64,12,2024-07-28,1,11.620689655172415
V082,2024-05-14,67333,Raw Materials,EU,2024-07-04,51,13,2024-07-17,1,11.627118644067796
V082,2024-05-17,46342,Services,Asia,2024-06-13,27,17,2024-06-30,1,11.65
V082,2024-05-18,74331,Services,Africa,2024-08-29,103,9,2024-09-07,1,11.737704918032787
V082,2024-05-27,45151,Raw Materials,Africa,2024-07-13,47,13,2024-07-26,1,11.693548387096774
V082,2024-05-31,9519,Services,EU,2024-09-11,103,8,2024-09-19,1,11.714285714285714
V082,2024-07-04,41043,Raw Materials,Africa,2024-10-11,99,9,2024-10-20,1,11.65625
V082,2024-07-05,40365,Technology,Africa,2024-07-26,21,16,2024-08-11,1,11.615384615384615
V082,2024-07-08,29218,Technology,Africa,2024-09-11,65,13,2024-09-24,1,11.681818181818182
V082,2024-07-12,31318,Technology,Africa,2024-09-28,78,12,2024-10-10,1,11.701492537313433
V082,2024-08-02,46761,Raw Materials,US,2024-11-04,94,10,2024-11-14,1,11.705882352941176
V082,2024-08-20,2217,Technology,Asia,2024-11-19,91,8,2024-11-27,1,11.681159420289855
V082,2024-08-24,67845,Raw Materials,Asia,2024-12-15,113,10,2024-12-25,1,11.628571428571428
V082,2024-08-31,12412,Technology,Asia,2024-12-19,110,8,2024-12-27,1,11.605633802816902
V082,2024-09-03,16519,Raw Materials,Africa,2024-09-15,12,16,2024-10-01,1,11.555555555555555
V082,2024-09-14,7893,Raw Materials,US,2024-12-02,79,9,2024-12-11,1,11.616438356164384
V082,2024-09-17,24116,Logistics,Africa,2024-12-24,98,10,2025-01-03,1,11.58108108108108
V082,2024-10-02,28327,Raw Materials,US,2024-10-17,15,16,2024-11-02,1,11.56
V082,2024-10-12,1417,Logistics,EU,2025-01-13,93,8,2025-01-21,1,11.618421052631579
V082,2024-10-23,38541,Services,Africa,2024-12-04,42,15,2024-12-19,1,11.571428571428571
V082,2024-10-27,70314,Services,US,2024-12-12,46,13,2024-12-25,1,11.615384615384615
V082,2024-11-10,72284,Services,US,2025-02-01,83,9,2025-02-10,1,11.632911392405063
V082,2024-11-27,62172,Logistics,Africa,2025-01-17,51,14,2025-01-31,1,11.6
V082,2024-12-04,27148,Raw Materials,EU,2025-03-16,102,7,2025-03-23,1,11.62962962962963
V082,2024-12-08,42208,Logistics,Asia,2025-01-20,43,14,2025-02-03,1,11.573170731707316
V082,2024-12-20,57565,Raw Materials,EU,2025-03-05,75,10,2025-03-15,1,11.602409638554217
V083,2023-01-02,62608,Raw Materials,US,2023-04-07,95,10,2023-04-17,1,0.0
V083,2023-01-27,33438,Technology,Africa,2023-03-17,49,15,2023-04-01,1,10.0
V083,2023-01-29,71510,Raw Materials,EU,2023-05-07,98,9,2023-05-16,1,12.5
V083,2023-02-18,49299,Logistics,EU,2023-04-02,43,14,2023-04-16,1,11.333333333333334
V083,2023-02-23,38158,Raw Materials,US,2023-04-13,49,11,2023-04-24,1,12.0
V083,2023-03-21,68869,Technology,Asia,2023-04-09,19,16,2023-04-25,1,11.8
V083,2023-03-30,22712,Services,EU,2023-05-28,59,10,2023-06-07,1,12.5
V083,2023-04-11,26283,Raw Materials,Asia,2023-06-16,66,11,2023-06-27,1,12.142857142857142
V083,2023-04-25,25361,Services,EU,2023-06-22,58,9,2023-07-01,1,12.0
V083,2023-04-26,65858,Logistics,Asia,2023-05-26,30,16,2023-06-11,1,11.666666666666666
V083,2023-05-01,48071,Logistics,Africa,2023-07-01,61,13,2023-07-14,1,12.1
V083,2023-05-16,72828,Raw Materials,Africa,2023-09-03,110,10,2023-09-13,1,12.181818181818182
V083,2023-05-18,71181,Logistics,US,2023-08-15,89,12,2023-08-27,1,12.0
V083,2023-05-18,11779,Technology,EU,2023-06-02,15,15,2023-06-17,1,12.0
V083,2023-06-11,39580,Raw Materials,EU,2023-09-29,110,9,2023-10-08,1,12.214285714285714
V083,2023-06-12,36790,Services,EU,2023-08-16,65,12,2023-08-28,1,12.0
V083,2023-06-15,49875,Raw Materials,Asia,2023-10-02,109,7,2023-10-09,1,12.0
V083,2023-06-26,27492,Services,US,2023-07-23,27,14,2023-08-06,1,11.705882352941176
V083,2023-07-02,27193,Raw Materials,Asia,2023-07-27,25,14,2023-08-10,1,11.833333333333334
V083,2023-07-04,16735,Technology,Asia,2023-07-19,15,16,2023-08-04,1,11.947368421052632
V083,2023-08-03,60162,Services,Africa,2023-08-17,14,17,2023-09-03,1,12.15
V083,2023-08-20,36520,Services,Asia,2023-11-12,84,9,2023-11-21,1,12.380952380952381
V083,2023-09-04,55402,Technology,US,2023-12-24,111,7,2023-12-31,1,12.227272727272727
V083,2023-10-02,10174,Technology,EU,2023-10-31,29,15,2023-11-15,1,12.0
V083,2023-10-10,42563,Technology,EU,2023-11-16,37,15,2023-12-01,1,12.125
V083,2023-10-19,2737,Technology,Africa,2023-11-12,24,14,2023-11-26,1,12.24
V083,2023-10-20,21467,Raw Materials,EU,2023-11-08,19,15,2023-11-23,1,12.307692307692308
V083,2023-11-16,70536,Raw Materials,EU,2024-01-14,59,13,2024-01-27,1,12.407407407407407
V083,2023-11-30,10555,Services,US,2023-12-25,25,12,2024-01-06,1,12.428571428571429
V083,2023-12-03,10908,Services,US,2024-03-26,114,6,2024-04-01,1,12.413793103448276
V083,2023-12-08,1577,Services,Africa,2024-03-21,104,8,2024-03-29,1,12.2
V083,2023-12-09,52385,Logistics,US,2023-12-27,18,16,2024-01-12,1,12.064516129032258
V083,2023-12-22,57985,Services,Asia,2024-04-12,112,7,2024-04-19,1,12.1875
V083,2023-12-25,11219,Logistics,EU,2024-03-12,78,9,2024-03-21,1,12.030303030303031
V083,2023-12-29,7655,Raw Materials,US,2024-04-07,100,8,2024-04-15,1,11.941176470588236
V083,2024-02-03,15156,Logistics,US,2024-02-22,19,17,2024-03-10,1,11.82857142857143
V083,2024-02-10,3793,Services,Africa,2024-05-10,90,11,2024-05-21,1,11.972222222222221
V083,2024-02-17,34885,Services,Asia,2024-03-14,26,15,2024-03-29,1,11.945945945945946
V083,2024-03-01,44907,Services,Asia,2024-04-25,55,10,2024-05-05,1,12.026315789473685
V083,2024-03-27,12249,Logistics,US,2024-05-31,65,12,2024-06-12,1,11.974358974358974
V083,2024-04-24,69691,Raw Materials,EU,2024-06-12,49,12,2024-06-24,1,11.975
V083,2024-04-30,7258,Services,Asia,2024-06-05,36,13,2024-06-18,1,11.975609756097562
V083,2024-05-03,21548,Raw Materials,US,2024-08-20,109,10,2024-08-30,1,12.0
V083,2024-05-05,7600,Technology,US,2024-06-01,27,12,2024-06-13,1,11.953488372093023
V083,2024-05-13,55434,Logistics,Asia,2024-08-08,87,12,2024-08-20,1,11.954545454545455
V083,2024-05-15,50758,Logistics,EU,2024-07-22,68,14,2024-08-05,1,11.955555555555556
V083,2024-05-24,59130,Technology,US,2024-08-28,96,9,2024-09-06,1,12.0
V083,2024-05-26,8285,Technology,Asia,2024-06-03,8,15,2024-06-18,1,11.936170212765957
V083,2024-05-27,20047,Services,Asia,2024-09-03,99,9,2024-09-12,1,12.0
V083,2024-05-28,35354,Raw Materials,Africa,2024-09-08,103,9,2024-09-17,1,11.938775510204081
V083,2024-05-30,53480,Services,Asia,2024-08-21,83,11,2024-09-01,1,11.88
V083,2024-06-11,45386,Services,Asia,2024-09-27,108,9,2024-10-06,1,11.862745098039216
V083,2024-06-11,74845,Services,Asia,2024-07-06,25,14,2024-07-20,1,11.807692307692308
V083,2024-07-06,47342,Services,EU,2024-07-28,22,14,2024-08-11,1,11.849056603773585
V083,2024-07-09,30131,Technology,Asia,2024-09-02,55,11,2024-09-13,1,11.88888888888889
V083,2024-07-25,62738,Technology,Africa,2024-09-04,41,14,2024-09-18,1,11.872727272727273
V083,2024-07-29,35031,Logistics,Africa,2024-10-19,82,12,2024-10-31,1,11.910714285714286
V083,2024-08-06,16064,Logistics,EU,2024-11-09,95,8,2024-11-17,1,11.912280701754385
V083,2024-08-06,35524,Services,EU,2024-08-26,20,14,2024-09-09,1,11.844827586206897
V083,2024-08-10,30523,Logistics,EU,2024-09-29,50,12,2024-10-11,1,11.88135593220339
V083,2024-08-12,14572,Services,US,2024-08-24,12,13,2024-09-06,1,11.883333333333333
V083,2024-08-12,36202,Technology,US,2024-08-22,10,15,2024-09-06,1,11.901639344262295
V083,2024-09-10,55818,Services,US,2024-11-08,59,11,2024-11-19,1,11.951612903225806
V083,2024-09-11,21314,Raw Materials,US,2024-11-10,60,12,2024-11-22,1,11.936507936507937
V083,2024-09-11,27149,Logistics,US,2024-09-24,13,17,2024-10-11,1,11.9375
V083,2024-09-13,27763,Logistics,Africa,2024-10-11,28,17,2024-10-28,1,12.015384615384615
V083,2024-09-21,30718,Services,US,2024-11-24,64,12,2024-12-06,1,12.090909090909092
V083,2024-09-30,11737,Services,Africa,2024-11-07,38,14,2024-11-21,1,12.08955223880597
V083,2024-10-02,33092,Services,Asia,2024-12-28,87,10,2025-01-07,1,12.117647058823529
V083,2024-10-12,19829,Raw Materials,EU,2024-10-30,18,14,2024-11-13,1,12.08695652173913
V083,2024-11-11,18136,Raw Materials,Africa,2025-01-09,59,13,2025-01-22,1,12.114285714285714
V083,2024-11-24,15430,Logistics,EU,2024-12-23,29,16,2025-01-08,1,12.126760563380282
V083,2024-11-27,43691,Services,Africa,2025-02-09,74,12,2025-02-21,1,12.180555555555555
V084,2023-02-24,42591,Raw Materials,Asia,2023-04-11,46,13,2023-04-24,1,0.0
V084,2023-03-05,4929,Technology,US,2023-05-26,82,9,2023-06-04,1,13.0
V084,2023-03-08,60194,Technology,US,2023-06-14,98,8,2023-06-22,1,11.0
V084,2023-04-03,49641,Services,EU,2023-05-25,52,14,2023-06-08,1,10.0
V084,2023-04-17,66128,Technology,Asia,2023-05-31,44,14,2023-06-14,1,11.0
V084,2023-04-25,32508,Services,US,2023-06-09,45,11,2023-06-20,1,11.6
V084,2023-04-26,16403,Services,US,2023-07-03,68,11,2023-07-14,1,11.5
V084,2023-05-07,59605,Technology,Africa,2023-07-15,69,11,2023-07-26,1,11.428571428571429
V084,2023-05-26,20121,Services,Africa,2023-06-07,12,16,2023-06-23,1,11.375
V084,2023-06-11,44886,Services,EU,2023-07-23,42,12,2023-08-04,1,11.88888888888889
V084,2023-06-13,56795,Raw Materials,Asia,2023-09-05,84,10,2023-09-15,1,11.9
V084,2023-06-18,23933,Logistics,US,2023-09-22,96,9,2023-10-01,1,11.727272727272727
V084,2023-06-19,27214,Raw Materials,EU,2023-07-25,36,14,2023-08-08,1,11.5
V084,2023-06-25,55366,Services,US,2023-08-13,49,11,2023-08-24,1,11.692307692307692
V084,2023-07-10,31613,Raw Materials,US,2023-09-26,78,9,2023-10-05,1,11.642857142857142
V084,2023-07-13,5348,Raw Materials,Africa,2023-08-20,38,14,2023-09-03,1,11.466666666666667
V084,2023-08-04,38419,Services,EU,2023-11-10,98,7,2023-11-17,1,11.625
V084,2023-08-08,67664,Technology,EU,2023-09-07,30,13,2023-09-20,1,11.352941176470589
V084,2023-08-08,28003,Technology,EU,2023-09-30,53,12,2023-10-12,1,11.444444444444445
V084,2023-08-14,73318,Technology,Africa,2023-10-21,68,13,2023-11-03,1,11.473684210526315
V084,2023-08-19,34226,Services,Africa,2023-09-13,25,13,2023-09-26,1,11.55
V084,2023-09-04,31990,Logistics,EU,2023-12-09,96,10,2023-12-19,1,11.619047619047619
V084,2023-09-04,32375,Raw Materials,EU,2023-11-02,59,11,2023-11-13,1,11.545454545454545
V084,2023-09-10,33822,Logistics,Asia,2023-10-11,31,15,2023-10-26,1,11.521739130434783
V084,2023-09-15,55136,Raw Materials,Asia,2023-10-12,27,15,2023-10-27,1,11.666666666666666
V084,2023-09-20,27861,Raw Materials,US,2023-10-05,15,15,2023-10-20,1,11.8
V084,2023-09-20,28555,Raw Materials,EU,2023-12-08,79,10,2023-12-18,1,11.923076923076923
V084,2023-10-11,4853,Raw Materials,EU,2023-10-20,9,14,2023-11-03,1,11.851851851851851
V084,2023-10-20,7898,Logistics,EU,2023-11-17,28,14,2023-12-01,1,11.928571428571429
V084,2023-10-27,71240,Services,Africa,2024-02-19,115,10,2024-02-29,1,12.0
V084,2023-11-03,67020,Logistics,US,2024-02-17,106,8,2024-02-25,1,11.933333333333334
V084,2023-11-18,65839,Raw Materials,Africa,2024-01-20,63,11,2024-01-31,1,11.806451612903226
V084,2023-11-23,6599,Logistics,Asia,2023-12-18,25,14,2024-01-01,1,11.78125
V084,2023-12-04,32823,Technology,EU,2024-01-11,38,12,2024-01-23,1,11.848484848484848
V084,2023-12-22,69650,Services,Africa,2024-02-29,69,13,2024-03-13,1,11.852941176470589
V084,2024-01-15,24699,Logistics,Asia,2024-04-04,80,11,2024-04-15,1,11.885714285714286
V084,2024-01-21,53980,Technology,US,2024-02-24,34,13,2024-03-08,1,11.86111111111111
V084,2024-02-06,23064,Logistics,EU,2024-03-02,25,14,2024-03-16,1,11.891891891891891
V084,2024-02-13,61952,Logistics,Africa,2024-05-30,107,10,2024-06-09,1,11.947368421052632
V084,2024-02-16,56498,Raw Materials,US,2024-04-16,60,14,2024-04-30,1,11.897435897435898
V084,2024-02-16,32355,Logistics,Asia,2024-04-25,69,13,2024-05-08,1,11.95
V084,2024-02-18,18009,Logistics,Africa,2024-02-29,11,18,2024-03-18,1,11.975609756097562
V084,2024-02-22,24337,Raw Materials,Asia,2024-05-01,69,11,2024-05-12,1,12.119047619047619
V084,2024-02-26,13305,Raw Materials,Africa,2024-04-11,45,13,2024-04-24,1,12.093023255813954
V084,2024-03-05,48614,Services,EU,2024-05-20,76,12,2024-06-01,1,12.113636363636363
V084,2024-03-06,73110,Logistics,EU,2024-04-09,34,15,2024-04-24,1,12.11111111111111
V084,2024-03-17,37988,Technology,EU,2024-04-15,29,13,2024-04-28,1,12.173913043478262
V084,2024-03-28,7096,Services,US,2024-06-27,91,9,2024-07-06,1,12.191489361702128
V084,2024-04-04,48772,Services,Africa,2024-07-06,93,10,2024-07-16,1,12.125
V084,2024-04-17,64794,Raw Materials,Africa,2024-05-07,20,16,2024-05-23,1,12.081632653061224
V084,2024-04-22,45416,Raw Materials,EU,2024-06-08,47,13,2024-06-21,1,12.16
V084,2024-05-09,48353,Raw Materials,Asia,2024-07-28,80,9,2024-08-06,1,12.176470588235293
V084,2024-06-01,50109,Logistics,Africa,2024-08-04,64,14,2024-08-18,1,12.115384615384615
V084,2024-06-14,32000,Raw Materials,Asia,2024-09-04,82,10,2024-09-14,1,12.150943396226415
V084,2024-06-15,62621,Raw Materials,US,2024-07-31,46,13,2024-08-13,1,12.11111111111111
V084,2024-06-23,4439,Technology,Asia,2024-08-20,58,12,2024-09-01,1,12.127272727272727
V084,2024-06-27,20790,Logistics,Africa,2024-10-14,109,10,2024-10-24,1,12.125
V084,2024-06-29,3307,Raw Materials,Asia,2024-09-27,90,9,2024-10-06,1,12.087719298245615
V084,2024-07-11,63399,Technology,EU,2024-09-06,57,9,2024-09-15,1,12.03448275862069
V084,2024-07-14,978,Services,Africa,2024-10-12,90,9,2024-10-21,1,11.983050847457626
V084,2024-07-20,68453,Services,EU,2024-09-22,64,12,2024-10-04,1,11.933333333333334
V084,2024-07-30,26202,Services,EU,2024-10-24,86,10,2024-11-03,1,11.934426229508198
V084,2024-08-01,60953,Technology,EU,2024-09-12,42,13,2024-09-25,1,11.903225806451612
V084,2024-08-13,63347,Raw Materials,EU,2024-09-07,25,16,2024-09-23,1,11.920634920634921
V084,2024-08-23,50333,Technology,Asia,2024-10-04,42,13,2024-10-17,1,11.984375
V084,2024-09-18,15096,Technology,EU,2025-01-16,120,5,2025-01-21,1,12.0
V084,2024-09-20,66420,Logistics,Africa,2024-12-03,74,14,2024-12-17,1,11.893939393939394
V084,2024-10-03,63751,Raw Materials,Africa,2024-11-27,55,14,2024-12-11,1,11.925373134328359
V084,2024-10-07,48057,Services,Africa,2024-11-05,29,15,2024-11-20,1,11.955882352941176
V084,2024-10-14,66228,Technology,US,2024-12-05,52,12,2024-12-17,1,12.0
V084,2024-10-24,3884,Logistics,Asia,2024-12-16,53,12,2024-12-28,1,12.0
V084,2024-10-27,15028,Services,Asia,2024-12-08,42,14,2024-12-22,1,12.0
V084,2024-12-15,12668,Technology,US,2025-01-02,18,14,2025-01-16,1,12.027777777777779
V084,2024-12-30,73729,Logistics,Africa,2025-01-27,28,17,2025-02-13,1,12.054794520547945
V085,2023-01-01,54109,Logistics,US,2023-02-03,33,14,2023-02-17,1,0.0
V085,2023-01-02,63251,Technology,Asia,2023-01-21,19,15,2023-02-05,1,14.0
V085,2023-01-15,67383,Technology,Africa,2023-05-15,120,8,2023-05-23,1,14.5
V085,2023-01-22,70168,Logistics,Asia,2023-03-14,51,14,2023-03-28,1,12.333333333333334
V085,2023-02-07,15128,Raw Materials,Africa,2023-05-31,113,8,2023-06-08,1,12.75
V085,2023-02-12,42482,Logistics,Africa,2023-03-16,32,17,2023-04-02,1,11.8
V085,2023-02-13,57999,Technology,EU,2023-05-28,104,11,2023-06-08,1,12.666666666666666
V085,2023-02-25,24579,Technology,EU,2023-06-07,102,8,2023-06-15,1,12.428571428571429
V085,2023-03-02,40177,Technology,Africa,2023-04-13,42,15,2023-04-28,1,11.875
V085,2023-03-11,64167,Technology,EU,2023-04-08,28,15,2023-04-23,1,12.222222222222221
V085,2023-03-12,5872,Logistics,US,2023-05-03,52,14,2023-05-17,1,12.5
V085,2023-04-17,40929,Technology,Asia,2023-06-19,63,12,2023-07-01,1,12.636363636363637
V085,2023-04-19,65863,Raw Materials,Africa,2023-05-01,12,17,2023-05-18,1,12.583333333333334
V085,2023-04-19,48858,Services,Asia,2023-05-06,17,15,2023-05-21,1,12.923076923076923
V085,2023-06-18,15935,Raw Materials,Asia,2023-09-22,96,9,2023-10-01,1,13.071428571428571
V085,2023-06-21,7795,Raw Materials,Asia,2023-08-08,48,13,2023-08-21,1,12.8
V085,2023-08-03,17814,Logistics,Asia,2023-11-14,103,10,2023-11-24,1,12.8125
V085,2023-08-03,59700,Raw Materials,Africa,2023-09-26,54,14,2023-10-10,1,12.647058823529411
V085,2023-08-09,9770,Technology,Africa,2023-09-17,39,13,2023-09-30,1,12.722222222222221
V085,2023-08-28,63356,Technology,Asia,2023-09-15,18,15,2023-09-30,1,12.736842105263158
V085,2023-09-26,32767,Logistics,Asia,2023-11-08,43,15,2023-11-23,1,12.85
V085,2023-09-27,22955,Logistics,Africa,2023-12-01,65,12,2023-12-13,1,12.952380952380953
V085,2023-10-02,50770,Logistics,US,2024-01-02,92,12,2024-01-14,1,12.909090909090908
V085,2023-10-09,71927,Logistics,Asia,2023-12-16,68,12,2023-12-28,1,12.869565217391305
V085,2023-10-22,45017,Raw Materials,EU,2023-11-19,28,14,2023-12-03,1,12.833333333333334
V085,2023-11-19,60326,Technology,US,2024-03-03,105,10,2024-03-13,1,12.88
V085,2023-12-03,15981,Technology,Asia,2024-01-11,39,13,2024-01-24,1,12.76923076923077
V085,2023-12-19,18134,Services,Asia,2024-02-17,60,9,2024-02-26,1,12.777777777777779
V085,2023-12-29,69837,Raw Materials,Africa,2024-04-22,115,10,2024-05-02,1,12.642857142857142
